-21.182628085133	-21.184616859327985	-21.191201919669076	-21.200448838569827	-21.210721687047197	-21.22100293878486	-21.2306823523249	-21.239374058802266	-21.246818738860696	-21.25283532320924	-21.257296876429443	-21.260118204753244	-21.261249418624203	-21.260672786839425	-21.258401698053433	-21.25448134665402	-21.248991352402957	-21.24205122690023	-21.23383081340129	-21.224570309191225	-21.21461982163558	-21.20451922057789	-21.195152783115606	-21.187971693541304	-21.18492018036622	-21.18719868974474	-21.19392346068621	-21.20315271494966	-21.213324399557532	-21.223472517569192	-21.233011440735538	-21.24156558386228	-21.24887943590655	-21.254772990412036	-21.259119315639023	-21.26183292321699	-21.262863675802148	-21.26219379271669	-21.259836902584937	-21.255838782775072	-21.250280082051173	-21.243281979161633	-21.235017027102007	-21.22573003625706	-21.21577947960181	-21.205721191405157	-21.19646941312029	-21.189519070155374	-21.186821909749746	-21.189463565746465	-21.19642870187484	-21.205765367461428	-21.215953269584322	-21.22605946143095	-21.235517477163416	-21.24396273130034	-21.251146531574896	-21.25689353035445	-21.26108028068827	-21.263624101713884	-21.264477252419862	-21.26362410171389	-21.261080280688265	-21.256893530354468	-21.251146531574896	-21.243962731300332	-21.23551747716342	-21.226059461430953	-21.21595326958432	-21.205765367461428	-21.196428701874833	-21.18946356574646	-21.186821909749742	-21.189519070155356	-21.19646941312029	-21.205721191405154	-21.215779479601814	-21.225730036257055	-21.235017027102025	-21.243281979161647	-21.250280082051177	-21.255838782775072	-21.259836902584937	-21.262193792716698	-21.262863675802137	-21.261832923216993	-21.25911931563902	-21.254772990412043	-21.248879435906552	-21.241565583862286	-21.233011440735524	-21.22347251756919	-21.21332439955754	-21.203152714949663	-21.193923460686214	-21.18719868974475	-21.18492018036622	-21.1879716935413	-21.19515278311561	-21.204519220577883	-21.21461982163558	-21.224570309191225	-21.233830813401294	-21.242051226900237	-21.248991352402957	-21.254481346654032	-21.258401698053447	-21.260672786839418	-21.261249418624203	-21.26011820475324	-21.257296876429447	-21.252835323209236	-21.246818738860693	-21.23937405880226	-21.230682352324898	-21.221002938784856	-21.2107216870472	-21.200448838569823	-21.191201919669076	-21.18461685932798	-21.182628085133004
-21.100529224591693	-21.099155113688077	-21.09259375600177	-21.082835011456574	-21.071596717143237	-21.06000142867025	-21.048782605784368	-21.038461037470555	-21.02943478757179	-21.02201859794136	-21.01645870292482	-21.01293634852726	-21.011566745692768	-21.01239704622377	-21.015405225074755	-21.020500563630474	-21.02752537220864	-21.03625646080653	-21.04640336629137	-21.05759776178688	-21.06936320801508	-21.081043788755103	-21.0916566770136	-21.099675329595417	-21.10310744783785	-21.10073431343479	-21.093452168432094	-21.083245445078173	-21.071746893801425	-21.060017538237467	-21.048757043630793	-21.038467173118697	-21.02953353628285	-21.022260995615923	-21.016886638542562	-21.013582515310404	-21.012454370714106	-21.01353971133502	-21.01680694078631	-21.0221561383456	-21.02942100950366	-21.038370404482663	-21.048706268691316	-21.0600522014307	-21.071921266467964	-21.083640615704233	-21.09419744578139	-21.102022191694857	-21.10511626704365	-21.102377305803163	-21.09483479440837	-21.08448498037369	-21.0729203391466	-21.061170063507415	-21.049915526238692	-21.03964795586033	-21.030746181522044	-21.023510036569736	-21.018172407152388	-21.014901579669306	-21.01379984726449	-21.014901579669306	-21.018172407152388	-21.023510036569746	-21.030746181522048	-21.039647955860328	-21.049915526238696	-21.061170063507415	-21.072920339146595	-21.08448498037369	-21.094834794408364	-21.102377305803163	-21.105116267043652	-21.102022191694854	-21.09419744578139	-21.08364061570423	-21.07192126646796	-21.060052201430697	-21.048706268691323	-21.03837040448267	-21.029421009503675	-21.022156138345608	-21.016806940786314	-21.013539711335024	-21.012454370714092	-21.013582515310407	-21.016886638542566	-21.02226099561592	-21.02953353628285	-21.038467173118697	-21.04875704363079	-21.060017538237464	-21.071746893801418	-21.08324544507817	-21.093452168432094	-21.100734313434785	-21.103107447837854	-21.099675329595414	-21.091656677013603	-21.081043788755096	-21.069363208015073	-21.05759776178688	-21.04640336629137	-21.036256460806527	-21.027525372208643	-21.020500563630474	-21.01540522507476	-21.012397046223764	-21.011566745692765	-21.01293634852726	-21.01645870292482	-21.022018597941358	-21.029434787571798	-21.038461037470558	-21.048782605784364	-21.06000142867024	-21.071596717143237	-21.0828350114566	-21.092593756001772	-21.099155113688077	-21.100529224591696
-18.893077940836008	-18.891714580412234	-18.884180563496717	-18.870728606835247	-18.851865646132858	-18.828543625229155	-18.80769299222269	-18.79063145770752	-18.772906967296354	-18.75582655022199	-18.74134153594734	-18.731937164426757	-18.72892100384348	-18.731182397856188	-18.739702329424677	-18.75400724681922	-18.771424019403078	-18.789823997530974	-18.807887351882638	-18.831902643293787	-18.856855275439322	-18.877634538290604	-18.893214126884995	-18.903030538641197	-18.90679349512961	-18.904407289119877	-18.895946418284126	-18.881673682352716	-18.86210824459437	-18.8381749545117	-18.812263754953225	-18.794343157939178	-18.776143840638447	-18.75855780761337	-18.743437677133567	-18.73361306378185	-18.731599327151596	-18.732997673607265	-18.74176962134462	-18.75640056902292	-18.773790538626045	-18.792005769938687	-18.8098515696376	-18.835370433574166	-18.859812141066758	-18.880040333482448	-18.895069800197547	-18.90434577063327	-18.907582675447667	-18.904689315496356	-18.895746242855672	-18.881025818088414	-18.861063838956657	-18.83681919926191	-18.811126194044256	-18.79310104923612	-18.77486557172546	-18.75738104473893	-18.74260180784667	-18.733619474223858	-18.73175556652647	-18.73361947422386	-18.742601807846665	-18.75738104473894	-18.77486557172546	-18.793101049236114	-18.811126194044256	-18.836819199261903	-18.861063838956657	-18.881025818088418	-18.895746242855676	-18.90468931549636	-18.907582675447667	-18.90434577063327	-18.895069800197543	-18.88004033348244	-18.859812141066758	-18.83537043357417	-18.809851569637605	-18.792005769938687	-18.77379053862605	-18.756400569022922	-18.74176962134462	-18.732997673607258	-18.731599327151592	-18.733613063781846	-18.743437677133574	-18.758557807613386	-18.776143840638447	-18.794343157939192	-18.81226375495322	-18.838174954511707	-18.86210824459437	-18.881673682352716	-18.89594641828413	-18.904407289119877	-18.906793495129616	-18.903030538641204	-18.893214126884995	-18.877634538290604	-18.856855275439315	-18.831902643293787	-18.807887351882652	-18.78982399753097	-18.77142401940308	-18.754007246819228	-18.73970232942468	-18.73118239785619	-18.728921003843485	-18.73193716442676	-18.74134153594734	-18.755826550221997	-18.772906967296358	-18.790631457707523	-18.8076929922227	-18.828543625229162	-18.851865646132854	-18.870728606835247	-18.884180563496717	-18.89171458041223	-18.893077940836005
-18.857501515131702	-18.856952939438	-18.85304615533256	-18.84589844881147	-18.83569130850463	-18.82264270591027	-18.801766667240816	-18.774896606527577	-18.751097668915783	-18.734129355023942	-18.724941217895303	-18.720918763660357	-18.719771893484065	-18.722201227348105	-18.727424383451176	-18.736711450261467	-18.75314224643115	-18.77666157870973	-18.803886411459523	-18.82378675968551	-18.837979356802837	-18.84944474996435	-18.857927357749173	-18.86324181367506	-18.865282105370643	-18.864011178980824	-18.859456809040857	-18.851714946669375	-18.84096096475118	-18.827465305483244	-18.810827963270523	-18.78427945100556	-18.760675416012415	-18.743980085335558	-18.734973280912424	-18.730662480333795	-18.727685317604973	-18.73014046426397	-18.73432445013449	-18.742576281457424	-18.758365961246362	-18.781362349709134	-18.80802485522023	-18.82559028271078	-18.83943922336393	-18.85059693337963	-18.85877809254785	-18.863796001018603	-18.8655459961351	-18.863993013357927	-18.85916732784879	-18.851168065809336	-18.840174326055916	-18.826456292910116	-18.809225011363793	-18.78264270181676	-18.759240280656172	-18.742866345079374	-18.73403761227171	-18.729408926581215	-18.72682820192	-18.729408926581204	-18.734037612271702	-18.742866345079378	-18.75924028065618	-18.78264270181675	-18.809225011363797	-18.826456292910112	-18.840174326055898	-18.851168065809333	-18.859167327848787	-18.86399301335793	-18.865545996135104	-18.863796001018603	-18.85877809254786	-18.85059693337963	-18.83943922336393	-18.825590282710778	-18.80802485522023	-18.781362349709152	-18.758365961246373	-18.74257628145744	-18.73432445013449	-18.73014046426397	-18.727685317604962	-18.730662480333795	-18.73497328091243	-18.74398008533556	-18.760675416012422	-18.78427945100556	-18.81082796327052	-18.827465305483244	-18.840960964751194	-18.85171494666938	-18.859456809040868	-18.864011178980817	-18.865282105370653	-18.863241813675067	-18.85792735774918	-18.849444749964352	-18.837979356802844	-18.82378675968552	-18.803886411459516	-18.77666157870973	-18.75314224643114	-18.736711450261467	-18.72742438345118	-18.722201227348098	-18.719771893484072	-18.720918763660368	-18.7249412178953	-18.734129355023942	-18.751097668915783	-18.774896606527587	-18.801766667240823	-18.822642705910262	-18.83569130850463	-18.845898448811475	-18.85304615533255	-18.856952939438003	-18.857501515131712
-18.22415609412297	-18.23791438587293	-18.27032066205529	-18.312445336652058	-18.356815116685418	-18.398260746408933	-18.432800387395638	-18.456506472160015	-18.46491775610992	-18.453963850410425	-18.422615323798876	-18.373778361312855	-18.31829802038721	-18.3633194382452	-18.416242813934495	-18.452678286827688	-18.469354301245637	-18.466470462255412	-18.447639732720415	-18.41738939602973	-18.37984941297754	-18.339120857386384	-18.300301186172653	-18.27046403959116	-18.257909999783706	-18.267310847858308	-18.295217796759985	-18.333488341670254	-18.374693130349787	-18.413444620816588	-18.445533519244098	-18.466860751357867	-18.472918767115765	-18.459811580777004	-18.426768603154738	-18.376740306046017	-18.319362661384634	-18.369794255294707	-18.421558480915674	-18.456840235964986	-18.47236293282722	-18.468418331888763	-18.448673600000816	-18.4176634069587	-18.3795309219363	-18.338427659023925	-18.29955510700042	-18.270121701070817	-18.25842401901992	-18.268777989719784	-18.297313431395303	-18.335791860175128	-18.376878173363803	-18.415271561351716	-18.446791922440752	-18.46732165053417	-18.472339485328803	-18.4580500557025	-18.423901484839337	-18.37299275282258	-18.318534432389466	-18.372992752822576	-18.423901484839334	-18.45805005570251	-18.4723394853288	-18.467321650534174	-18.446791922440752	-18.415271561351712	-18.376878173363803	-18.335791860175124	-18.297313431395303	-18.26877798971978	-18.258424019019916	-18.270121701070806	-18.299555107000423	-18.33842765902392	-18.379530921936304	-18.417663406958695	-18.448673600000816	-18.468418331888767	-18.472362932827217	-18.456840235964986	-18.421558480915667	-18.369794255294714	-18.319362661384634	-18.376740306046017	-18.426768603154738	-18.459811580777	-18.472918767115765	-18.46686075135787	-18.445533519244087	-18.413444620816584	-18.37469313034979	-18.333488341670254	-18.295217796759978	-18.267310847858308	-18.25790999978371	-18.27046403959116	-18.30030118617265	-18.339120857386376	-18.379849412977535	-18.417389396029733	-18.447639732720415	-18.46647046225541	-18.469354301245634	-18.45267828682769	-18.416242813934495	-18.36331943824519	-18.318298020387207	-18.37377836131285	-18.42261532379888	-18.453963850410425	-18.464917756109916	-18.456506472160015	-18.43280038739565	-18.398260746408933	-18.35681511668542	-18.31244533665206	-18.27032066205529	-18.23791438587293	-18.22415609412297
-17.921815604738192	-17.930651970625554	-17.953122222221676	-17.986829278325377	-18.028409477606594	-18.074547122274367	-18.122372557908047	-18.169430940514346	-18.21348813065517	-18.25230018754725	-18.283431859189157	-18.304240892931023	-18.30747626015031	-18.308086358875883	-18.29030351838888	-18.261860875900787	-18.225349181379784	-18.183267215492393	-18.137925480967827	-18.0915937756935	-18.04672069427296	-18.006121851102275	-17.973025921817374	-17.950803242411734	-17.942236307243814	-17.94854581161842	-17.968854394839127	-18.000576815328753	-18.040377947809024	-18.084974651683012	-18.13147900293112	-18.17739170320812	-18.220428593788835	-18.258300439825977	-18.288543674814235	-18.30856729051919	-18.315895443340406	-18.310312736334062	-18.291808171701756	-18.262755244966918	-18.22573625165066	-18.18324288490488	-18.1375832330613	-18.091035045476424	-18.046066558555722	-18.005522735914234	-17.972662592238905	-17.950867530754607	-17.942884588623713	-17.94984396615415	-17.97075814782638	-18.00296226540616	-18.043088949747915	-18.087855430036722	-18.134385494503206	-18.18018850163823	-18.222978810468433	-18.260453924146024	-18.290131428966262	-18.309415913138405	-18.31534925417731	-18.309415913138402	-18.29013142896626	-18.260453924146024	-18.222978810468433	-18.18018850163823	-18.134385494503213	-18.087855430036715	-18.043088949747904	-18.002962265406158	-17.97075814782637	-17.949843966154138	-17.942884588623706	-17.950867530754596	-17.97266259223889	-18.005522735914237	-18.046066558555722	-18.09103504547643	-18.137583233061306	-18.183242884904892	-18.225736251650652	-18.262755244966932	-18.29180817170176	-18.310312736334065	-18.315895443340402	-18.30856729051919	-18.28854367481424	-18.258300439825984	-18.220428593788842	-18.177391703208116	-18.13147900293112	-18.084974651683016	-18.04037794780903	-18.000576815328753	-17.96885439483913	-17.948545811618423	-17.942236307243817	-17.950803242411734	-17.97302592181737	-18.006121851102286	-18.046720694272967	-18.0915937756935	-18.13792548096783	-18.183267215492396	-18.225349181379784	-18.26186087590079	-18.29030351838888	-18.308086358875876	-18.30747626015031	-18.304240892931023	-18.28343185918916	-18.25230018754725	-18.21348813065517	-18.16943094051435	-18.122372557908054	-18.074547122274367	-18.028409477606587	-17.98682927832538	-17.953122222221676	-17.930651970625558	-17.9218156047382
-17.756499088283174	-17.74407490504227	-17.710375840024177	-17.672317590332096	-17.657704716279582	-17.69257308055622	-17.76726455132593	-17.858498385738315	-17.953751245933507	-18.04756235266513	-18.137157674611995	-18.22063037871074	-18.294477279448753	-18.236739563860755	-18.155855903233427	-18.06856754750922	-17.9768901405647	-17.883543804591465	-17.793648352769647	-17.718529215206146	-17.67953720272455	-17.688948708810518	-17.72493461930606	-17.759556469883982	-17.77509563068062	-17.764327928846168	-17.73251309542297	-17.695751960498676	-17.680452606388315	-17.71186529403094	-17.78296326756829	-17.871680618655695	-17.965163765759225	-18.057607727319866	-18.146030666858465	-18.228325616140918	-18.29720882329018	-18.237718427561664	-18.15633502559999	-18.068560476654334	-17.976493501518693	-17.88293782207581	-17.793205464877566	-17.719035431591852	-17.681978964559864	-17.692862641054962	-17.72886103095363	-17.762457482655133	-17.776362153463726	-17.76392209568784	-17.731047511356913	-17.69441053322449	-17.68100727561665	-17.71508129465404	-17.78770626565366	-17.876956467154073	-17.970504204117603	-18.06278709806682	-18.15091372182105	-18.23279116756136	-18.298069812861772	-18.232791167561356	-18.150913721821045	-18.062787098066828	-17.970504204117603	-17.87695646715407	-17.78770626565366	-17.71508129465404	-17.68100727561666	-17.694410533224502	-17.731047511356923	-17.76392209568784	-17.77636215346374	-17.762457482655133	-17.728861030953635	-17.692862641054965	-17.681978964559864	-17.71903543159185	-17.793205464877563	-17.88293782207582	-17.97649350151869	-18.06856047665434	-18.156335025599986	-18.23771842756166	-18.297208823290173	-18.22832561614092	-18.14603066685847	-18.057607727319873	-17.96516376575922	-17.871680618655702	-17.782963267568295	-17.711865294030943	-17.680452606388318	-17.695751960498672	-17.732513095422966	-17.764327928846157	-17.77509563068062	-17.759556469883982	-17.724934619306065	-17.688948708810532	-17.679537202724557	-17.71852921520615	-17.79364835276965	-17.883543804591472	-17.976890140564702	-18.06856754750922	-18.155855903233423	-18.23673956386075	-18.294477279448756	-18.22063037871074	-18.137157674611988	-18.047562352665125	-17.953751245933493	-17.858498385738315	-17.767264551325933	-17.692573080556222	-17.657704716279575	-17.672317590332096	-17.71037584002417	-17.74407490504227	-17.756499088283178
-17.02268926870798	-17.057576003798918	-17.141649811468437	-17.225347705409934	-17.27422370700055	-17.26187460718636	-17.19873196957285	-17.109119741080228	-17.006990767723888	-16.900244034340133	-16.796826403299846	-16.711904287879097	-16.680104912762445	-16.704089713471582	-16.787742288998736	-16.89168388978514	-16.999697652833415	-17.103516901207648	-17.195436986216695	-17.262634349391117	-17.282672238881	-17.242453667113587	-17.164008951189242	-17.080958387069032	-17.036530151947414	-17.069997318955682	-17.150508033737896	-17.232201901587793	-17.281075103009762	-17.27130611890277	-17.2106994336288	-17.122404036177706	-17.020737304109918	-16.913954253998426	-16.810121325272465	-16.723596391305122	-16.683702492179126	-16.715576582622607	-16.79843891885649	-16.901253871207373	-17.008263328893467	-17.11103643144	-17.201611211402472	-17.266707942700243	-17.283658193738216	-17.24079851261336	-17.161220747244077	-17.078616074841655	-17.037193420067908	-17.07424491501735	-17.155802497749846	-17.236588824919124	-17.282669420710917	-17.26937482413044	-17.2064367053145	-17.116878339582538	-17.01452500296361	-16.907480448700024	-16.80397715943919	-16.719065869335147	-16.68343914551979	-16.71906586933515	-16.8039771594392	-16.90748044870003	-17.014525002963612	-17.116878339582538	-17.206436705314495	-17.26937482413044	-17.282669420710928	-17.23658882491913	-17.155802497749853	-17.074244915017342	-17.037193420067904	-17.078616074841644	-17.161220747244084	-17.24079851261336	-17.28365819373821	-17.266707942700243	-17.20161121140247	-17.111036431440006	-17.00826332889347	-16.901253871207388	-16.798438918856494	-16.71557658262261	-16.68370249217913	-16.723596391305122	-16.810121325272473	-16.91395425399842	-17.020737304109925	-17.122404036177706	-17.210699433628807	-17.271306118902782	-17.28107510300977	-17.23220190158779	-17.150508033737896	-17.06999731895568	-17.036530151947414	-17.08095838706904	-17.164008951189228	-17.24245366711358	-17.28267223888099	-17.262634349391124	-17.1954369862167	-17.10351690120764	-16.99969765283341	-16.89168388978514	-16.787742288998736	-16.704089713471568	-16.68010491276244	-16.71190428787909	-16.796826403299846	-16.90024403434013	-17.006990767723895	-17.10911974108023	-17.198731969572854	-17.261874607186353	-17.27422370700054	-17.225347705409924	-17.141649811468422	-17.057576003798918	-17.022689268707985
-17.017850439087653	-17.013620305321005	-16.989407802500676	-16.953004053044346	-16.90880909764421	-16.86132763405538	-16.81466254147321	-16.772193382374528	-16.736325467583413	-16.708367514013595	-16.68859789421457	-16.67593116762124	-16.66505482194083	-16.679003978036164	-16.692043967546645	-16.712458318037836	-16.740984793601815	-16.777239531965648	-16.819931725967457	-16.866740568334983	-16.914397703405978	-16.95891162211698	-16.995877810257834	-17.020976380826635	-17.030802862110626	-17.023943817071487	-17.001412475361622	-16.966357133312936	-16.923020932636188	-16.875853849317455	-16.828966595040878	-16.785799282680912	-16.748877970283807	-16.719698080005237	-16.69883461043919	-16.686267081422464	-16.68170089645924	-16.685270164243676	-16.69684088705041	-16.716725939523823	-16.745007625427707	-16.781210665591992	-16.82395683308702	-16.870826043025087	-16.918454744503894	-16.96277323962553	-16.999324051003217	-17.02377304314119	-17.032764378503547	-17.024973971481874	-17.00155319005271	-16.965747843630268	-16.921852725994967	-16.874333548037924	-16.82729560957062	-16.784159186295298	-16.747418313994984	-16.71852973722275	-16.69803279059283	-16.6858760559092	-16.68137118510046	-16.685876055909198	-16.698032790592833	-16.71852973722276	-16.74741831399499	-16.784159186295305	-16.827295609570623	-16.874333548037924	-16.921852725994967	-16.965747843630268	-17.001553190052704	-17.02497397148187	-17.032764378503533	-17.023773043141176	-16.999324051003214	-16.962773239625534	-16.91845474450389	-16.870826043025094	-16.82395683308702	-16.781210665591995	-16.745007625427707	-16.716725939523823	-16.696840887050413	-16.68527016424367	-16.681700896459237	-16.686267081422454	-16.69883461043919	-16.719698080005234	-16.748877970283814	-16.78579928268091	-16.828966595040878	-16.87585384931745	-16.923020932636188	-16.966357133312933	-17.00141247536162	-17.02394381707149	-17.030802862110633	-17.020976380826642	-16.995877810257834	-16.958911622116986	-16.914397703405985	-16.866740568334986	-16.819931725967464	-16.777239531965648	-16.740984793601818	-16.712458318037843	-16.692043967546656	-16.679003978036164	-16.66505482194084	-16.675931167621247	-16.688597894214578	-16.708367514013595	-16.736325467583416	-16.772193382374525	-16.814662541473208	-16.861327634055385	-16.908809097644205	-16.953004053044364	-16.989407802500676	-17.013620305321005	-17.017850439087653
-16.623225411517726	-16.57806854176937	-16.470719579451316	-16.338496874774364	-16.196886049990265	-16.055959668035854	-15.937506338762681	-15.900485870641191	-15.945730170640832	-16.02410850036197	-16.114157561510737	-16.195487903731042	-16.23468074277526	-16.204499541710806	-16.12799975615445	-16.040050015951653	-15.962128146804922	-15.914880372266145	-15.94384492605011	-16.05748687168152	-16.19774122115563	-16.34010435279628	-16.474091823112843	-16.585322623716063	-16.639404289804144	-16.59941328065493	-16.494543046875435	-16.36319152107056	-16.221751302791677	-16.08035909937461	-15.95905009437426	-15.9138140539292	-15.954499054979573	-16.031275780186082	-16.12033709078281	-16.200617825976884	-16.23891751536395	-16.20842708571035	-16.13129415087668	-16.04214654078978	-15.963077646455906	-15.916331853089702	-15.949920264772322	-16.066273804296657	-16.20701856276173	-16.349212064325094	-16.482562804882686	-16.59215101775012	-16.642201987662865	-16.597586467527293	-16.490387664949058	-16.35797230650243	-16.216054752280705	-16.07481800873669	-15.955535398746859	-15.91539782616056	-15.958819125378744	-16.03668054690797	-16.12587146987874	-16.2047731802093	-16.239314332397825	-16.204773180209305	-16.125871469878753	-16.036680546907977	-15.958819125378744	-15.915397826160554	-15.955535398746859	-16.074818008736695	-16.21605475228071	-16.357972306502425	-16.490387664949072	-16.59758646752729	-16.642201987662865	-16.59215101775012	-16.482562804882694	-16.349212064325084	-16.20701856276173	-16.066273804296657	-15.949920264772322	-15.916331853089702	-15.963077646455892	-16.042146540789776	-16.131294150876673	-16.208427085710355	-16.238917515363944	-16.20061782597688	-16.120337090782815	-16.03127578018608	-15.954499054979573	-15.913814053929203	-15.95905009437425	-16.080359099374615	-16.221751302791674	-16.363191521070565	-16.49454304687544	-16.599413280654925	-16.639404289804137	-16.585322623716067	-16.474091823112843	-16.340104352796278	-16.197741221155617	-16.057486871681515	-15.943844926050106	-15.914880372266142	-15.962128146804915	-16.04005001595165	-16.127999756154434	-16.204499541710803	-16.23468074277526	-16.195487903731028	-16.11415756151073	-16.02410850036196	-15.945730170640829	-15.900485870641184	-15.937506338762681	-16.055959668035843	-16.196886049990265	-16.33849687477437	-16.4707195794513	-16.578068541769362	-16.623225411517726
